"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000008853.20",132.875936323381,0.407952393341209,0.511769718325504,0.797140547268053,0.425369409878326,1
"ENSG00000008869.14",103.453518788215,-0.497408679627557,0.485762617387222,-1.02397480131957,0.305847177131158,1
"ENSG00000008952.19",769.767645447876,-0.147322210286546,0.31773124967434,-0.463669250152588,0.642884731308626,1
"ENSG00000008988.13",16771.8103847802,-0.194404228014511,0.45675034269991,-0.425624700936977,0.670381338393042,1
"ENSG00000009307.19",3321.08274385284,-0.103598599069336,0.15116782579324,-0.685321751012239,0.49314090920933,1
"ENSG00000009335.21",894.851088255154,0.158707102793925,0.487660981544698,0.325445563209116,0.744843876210069,1
"ENSG00000009413.18",141.13585917951,0.215092625032588,0.441530938301738,0.48715187628731,0.626150705894676,1
"ENSG00000009694.15",16.6231833404004,-3.65739104662219,2.40230092035773,-1.52245333447967,NA,NA
"ENSG00000009724.20",1.00153637290146,0.84404949477488,2.25949055360132,0.373557434630378,0.708733607082204,NA
"ENSG00000009765.17",10.321971208716,0.085945415061564,0.876938111247684,0.0980062491973158,0.921927331118259,1
"ENSG00000009780.18",47.2557676504075,0.21920006261984,0.697334379866918,0.314339962216796,0.753262849800449,1
"ENSG00000009830.15",118.161833593327,-0.0438549851861936,0.336968568492829,-0.130145625695433,0.896451212977838,1
"ENSG00000009844.18",300.835916720316,-0.324185960559958,0.277252926343639,-1.16927876951657,0.242291333991853,1
"ENSG00000009950.18",20.6046904757342,-0.0362875304840604,0.645784330473148,-0.0561914075206401,0.955189326154452,1
"ENSG00000009954.12",580.357865726137,0.182843779051615,0.559800756861308,0.326622957919499,0.743953077194599,1
"ENSG00000010017.15",284.713339458272,-0.488696651577565,0.235660837416964,-2.07372874056666,0.0381045104474367,0.545038633880805
"ENSG00000010030.15",21.3573320743154,-1.44516886319314,0.778474735277248,-1.85641074488879,0.0633950343572817,0.728529990300023
"ENSG00000010072.18",61.7585708875275,0.187844899788867,0.440707589483345,0.426234773966755,0.669936780968808,1
"ENSG00000010165.22",377.266287978367,0.00699364758360212,0.388460419451518,0.0180035010863571,0.985636060401494,1
"ENSG00000010219.15",225.194719009906,-0.0172789306668172,0.24214621241362,-0.0713574269635996,0.943113291556744,1
"ENSG00000010244.21",1372.90531793095,-0.133684155825488,0.146306906253961,-0.913724165511628,0.360861802780622,1
"ENSG00000010256.14",1038.62836788115,0.0171947209179419,0.406701060219623,0.0422785249407921,0.966276664591075,1
"ENSG00000010270.16",288.318018625144,0.134394111052499,0.240781962624673,0.558156888445963,0.576737256865677,1
"ENSG00000010278.17",1568.06926584608,0.273333413808991,0.420388555815997,0.650192328091413,0.515567996062549,1
"ENSG00000010292.15",1518.75883121558,-0.215387679519395,0.298605025691444,-0.72131297529453,0.470716975579814,1
"ENSG00000010295.22",52.3813865843181,0.785386554033954,0.808707114319164,0.971163156756888,0.331467037551552,1
"ENSG00000010310.11",2.30015154234134,-2.1243041298204,1.28654651605569,-1.65116776059767,0.0987043241758084,NA
"ENSG00000010318.24",47.946526062123,-0.128813915515019,0.474446194616822,-0.271503738414539,0.786003624815951,1
"ENSG00000010319.9",1.91116918415091,-0.453742091816738,1.17536125420449,-0.386044792776362,0.699463495387297,NA
